"Customer.Months","Churn","CHI.Score.Mon0","CHI.Score","Support.Cases.Mon0","Support.Cases","SP.Mon0","SP","Logins","Blog.Articles","Views","Days.Since.Last.Login","Logins_log","Views_log","Blog.Articles_log","Views_per_Login","Blog_per_Login","Support_Score_Interaction","Login_View_Interaction","Activity_Score"
14,0,132,-31,0,0,0,0,-26,-1,0,0,NA,0,-Inf,0,0,0,0,-1.92857142857143
16,0,135,12,0,0,0,0,-5,1,0,7,NA,0,0.693147180559945,0,0,0,0,-0.25
15,0,115,35,0,0,0,0,12,0,-22,31,2.56494935746154,NA,0,-1.83333333333333,0,0,-264,-0.666666666666667
12,0,120,5,1,1,3,3,9,0,0,3,2.30258509299405,0,0,0,0,5,0,0.75
17,0,140,-35,0,0,0,0,-9,-2,-110,-8,NA,NA,NA,0,0,0,990,-7.11764705882353
17,1,31,-25,0,0,0,0,0,0,18,31,0,2.94443897916644,0,0,0,0,0,1.05882352941176
12,1,68,68,0,0,0,0,14,3,-3,31,2.70805020110221,NA,1.38629436111989,-0.214285714285714,0.214285714285714,0,-42,1.16666666666667
15,0,113,2,0,0,0,0,30,2,0,-1,3.43398720448515,0,1.09861228866811,0,0.0666666666666667,0,0,2.13333333333333
14,0,191,66,8,7,2.75,2.75,112,3,-1156,0,4.72738781871234,NA,1.38629436111989,-10.3214285714286,0.0267857142857143,462,-129472,-74.3571428571429
15,0,106,8,3,2,3,0,-42,0,34,0,NA,3.55534806148941,0,0,0,16,-1428,-0.533333333333333
14,0,150,-15,0,-4,0,-2.75,-36,0,-134,0,NA,NA,0,0,0,60,4824,-12.1428571428571
17,0,140,0,0,0,0,0,1,0,-750,0,0.693147180559945,NA,0,-750,0,0,-750,-44.0588235294118
16,0,80,24,0,0,0,0,82,3,17,-10,4.4188406077966,2.89037175789616,1.38629436111989,0.207317073170732,0.0365853658536585,0,1394,6.375
16,0,207,1,0,-1,0,-3,5,1,641,1,1.79175946922805,6.46458830368996,0.693147180559945,128.2,0.2,-1,3205,40.4375
17,0,179,-2,0,-1,0,-2,-2,-2,52,0,NA,3.97029191355212,NA,0,0,2,-104,2.82352941176471
17,0,171,30,0,0,0,0,20,6,1926,0,3.04452243772342,7.56371966841437,1.94591014905531,96.3,0.3,0,38520,114.823529411765
16,0,170,-11,0,-3,0,-3,-14,0,7423,0,NA,8.91247327446604,0,0,0,33,-103922,463.0625
17,0,146,-7,0,0,0,0,-2,3,0,-1,NA,0,1.38629436111989,0,0,0,0,0.0588235294117647
15,0,171,-1,0,0,0,0,6,-1,33,3,1.94591014905531,3.52636052461616,-Inf,5.5,-0.166666666666667,0,198,2.53333333333333
17,0,89,9,0,0,0,0,12,0,-11,31,2.56494935746154,NA,0,-0.916666666666667,0,0,-132,0.0588235294117647
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,108,-17,8,6,3,0,125,-4,272,-9,4.83628190695148,5.60947179518496,NA,2.176,-0.032,-102,34000,23.1176470588235
17,0,35,-36,0,-1,0,-3,6,-1,-15,-62,1.94591014905531,NA,-Inf,-2.5,-0.166666666666667,36,-90,-0.588235294117647
16,1,0,-12,0,0,0,0,-2,0,-1,-90,NA,-Inf,0,0,0,0,2,-0.1875
17,0,133,-52,0,0,0,0,54,-2,-1,0,4.00733318523247,-Inf,NA,-0.0185185185185185,-0.037037037037037,0,-54,3
17,0,80,-1,0,0,0,0,-6,0,22,-1,NA,3.13549421592915,0,0,0,0,-132,0.941176470588235
17,0,77,45,0,0,0,0,2,1,7,31,1.09861228866811,2.07944154167984,0.693147180559945,3.5,0.5,0,14,0.588235294117647
16,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,-38,31,0,NA,0,0,0,0,0,-2.71428571428571
17,1,154,44,0,-1,0,-3,-7,2,-185,6,NA,NA,1.09861228866811,0,0,-44,1295,-11.1764705882353
13,0,130,-38,0,-2,0,-3,-10,-3,25,-1,NA,3.25809653802148,NA,0,0,76,-250,0.923076923076923
15,0,144,2,0,0,0,0,26,2,-294,3,3.29583686600433,NA,1.09861228866811,-11.3076923076923,0.0769230769230769,0,-7644,-17.7333333333333
17,0,60,8,0,0,0,0,5,0,27,25,1.79175946922805,3.3322045101752,0,5.4,0,0,135,1.88235294117647
17,0,246,12,1,-7,3,0,-51,-6,2112,0,NA,7.65586401761606,NA,0,0,-84,-107712,120.882352941176
17,0,213,-11,6,4,3,0,58,6,-77,0,4.07753744390572,NA,1.94591014905531,-1.32758620689655,0.103448275862069,-44,-4466,-0.764705882352941
15,0,188,-12,0,0,0,0,14,-7,141,-3,2.70805020110221,4.95582705760126,NA,10.0714285714286,-0.5,0,1974,9.86666666666667
35,0,169,-26,1,1,3,3,46,1,-193,0,3.85014760171006,NA,0.693147180559945,-4.19565217391304,0.0217391304347826,-26,-8878,-4.17142857142857
25,0,155,31,3,-1,3,0.25,86,5,-90,-4,4.46590811865458,NA,1.79175946922805,-1.04651162790698,0.0581395348837209,-31,-7740,0.04
32,0,73,11,0,0,0,0,6,0,-9,18,1.94591014905531,NA,0,-1.5,0,0,-54,-0.09375
32,1,18,-1,0,0,0,0,-2,0,-15,7,NA,NA,0,0,0,0,30,-0.53125
31,0,110,-15,0,0,0,0,11,0,562,0,2.484906649788,6.33327962813969,0,51.0909090909091,0,0,6182,18.4838709677419
21,0,141,-13,0,0,0,0,-4,2,-236,-3,NA,NA,1.09861228866811,0,0,0,944,-11.3333333333333
32,0,150,0,0,0,0,0,-45,0,-3336,0,NA,NA,0,0,0,0,150120,-105.65625
29,0,99,-14,0,0,0,0,6,0,-1,0,1.94591014905531,-Inf,0,-0.166666666666667,0,0,-6,0.172413793103448
30,0,139,-1,0,0,0,0,44,0,-20,-2,3.80666248977032,NA,0,-0.454545454545455,0,0,-880,0.8
30,1,65,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
32,0,46,-9,0,0,0,0,-22,0,-123,10,NA,NA,0,0,0,0,2706,-4.53125
31,1,95,23,0,0,0,0,0,0,3,31,0,1.38629436111989,0,0,0,0,0,0.0967741935483871
29,0,116,-1,0,0,0,0,5,-2,-32,-2,1.79175946922805,NA,NA,-6.4,-0.4,0,-160,-1
30,0,89,9,0,0,0,0,17,0,-490,0,2.89037175789616,NA,0,-28.8235294117647,0,0,-8330,-15.7666666666667
32,0,215,15,0,0,0,0,65,-1,2472,0,4.18965474202643,7.81318726752142,-Inf,38.0307692307692,-0.0153846153846154,0,160680,79.25
24,0,40,-61,0,0,0,0,1,-1,14,-19,0.693147180559945,2.70805020110221,-Inf,14,-1,0,14,0.583333333333333
31,0,100,-21,0,0,0,0,3,0,44,-4,1.38629436111989,3.80666248977032,0,14.6666666666667,0,0,132,1.51612903225806
29,0,129,-13,0,-1,0,-2,-42,0,-503,0,NA,NA,0,0,0,13,21126,-18.7931034482759
32,0,139,30,0,0,0,0,5,2,-112,0,1.79175946922805,NA,1.09861228866811,-22.4,0.4,0,-560,-3.28125
31,0,82,0,0,0,0,0,-5,0,-200,0,NA,NA,0,0,0,0,1000,-6.61290322580645
27,0,12,1,0,0,0,0,0,0,6,30,0,1.94591014905531,0,0,0,0,0,0.222222222222222
28,0,182,8,0,0,0,0,28,-2,71,-5,3.36729582998647,4.27666611901606,NA,2.53571428571429,-0.0714285714285714,0,1988,3.46428571428571
30,0,30,-10,0,0,0,0,-1,0,1,-20,-Inf,0.693147180559945,0,0,0,0,-1,0
31,0,57,-5,2,2,3,3,22,0,19,31,3.13549421592915,2.99573227355399,0,0.863636363636364,0,-10,418,1.32258064516129
31,0,168,18,0,-6,0,-3,-1,3,-48,10,-Inf,NA,1.38629436111989,0,0,-108,48,-1.48387096774194
31,0,78,0,0,0,0,0,0,0,54,31,0,4.00733318523247,0,0,0,0,0,1.74193548387097
31,0,158,10,4,4,3,3,48,0,128,0,3.89182029811063,4.85981240436167,0,2.66666666666667,0,40,6144,5.67741935483871
31,0,85,-10,0,0,0,0,0,0,-602,3,0,NA,0,0,0,0,0,-19.4193548387097
32,0,70,2,0,0,0,0,5,0,0,-9,1.79175946922805,0,0,0,0,0,0,0.15625
31,0,107,-1,0,0,0,0,3,0,-126,-5,1.38629436111989,NA,0,-42,0,0,-378,-3.96774193548387
31,0,18,-40,0,0,0,0,-2,0,385,-5,NA,5.95583736946483,0,0,0,0,-770,12.3548387096774
31,0,205,5,0,0,0,0,41,-2,-286,-1,3.73766961828337,NA,NA,-6.97560975609756,-0.0487804878048781,0,-11726,-7.96774193548387
31,0,115,0,0,0,0,0,1,0,-9,21,0.693147180559945,NA,0,-9,0,0,-9,-0.258064516129032
31,0,176,-11,4,3,3,0,89,0,83,0,4.49980967033027,4.43081679884331,0,0.932584269662921,0,-33,7387,5.54838709677419
30,1,106,-25,0,0,0,0,-3,0,847,4,NA,6.7428806357919,0,0,0,0,-2541,28.1333333333333
31,0,79,25,0,0,0,0,4,0,-36,31,1.6094379124341,NA,0,-9,0,0,-144,-1.03225806451613
26,0,0,-27,0,0,0,0,0,0,13,31,0,2.63905732961526,0,0,0,0,0,0.5
30,0,26,-35,0,0,0,0,-4,0,9,-182,NA,2.30258509299405,0,0,0,0,-36,0.166666666666667
35,0,190,-3,3,2,3,0,11,2,555,-1,2.484906649788,6.32076829425058,1.09861228866811,50.4545454545455,0.181818181818182,-6,6105,16.2285714285714
31,0,221,11,0,-2,0,-3.5,42,5,491,0,3.76120011569356,6.19847871649231,1.79175946922805,11.6904761904762,0.119047619047619,-22,20622,17.3548387096774
31,0,60,-3,0,0,0,0,-2,0,-11,-6,NA,NA,0,0,0,0,22,-0.419354838709677
31,0,86,50,6,6,3,3,23,1,0,17,3.17805383034795,0,0.693147180559945,0,0.0434782608695652,300,0,0.774193548387097
13,0,130,-10,0,0,0,0,-2,0,350,5,NA,5.86078622346587,0,0,0,0,-700,26.7692307692308
30,1,30,0,0,0,0,0,4,0,0,4,1.6094379124341,0,0,0,0,0,0,0.133333333333333
31,1,105,1,0,-1,0,-3,-17,0,-1382,-4,NA,NA,0,0,0,-1,23494,-45.1290322580645
31,0,55,-26,0,0,0,0,5,-1,0,-2,1.79175946922805,0,-Inf,0,-0.2,0,0,0.129032258064516
31,0,124,2,0,0,0,0,0,0,-11,31,0,NA,0,0,0,0,0,-0.354838709677419
27,0,73,-2,0,0,0,0,1,0,7,-2,0.693147180559945,2.07944154167984,0,7,0,0,7,0.296296296296296
30,0,57,-71,0,-4,0,-3,-23,-1,509,4,NA,6.23441072571837,-Inf,0,0,284,-11707,16.1666666666667
29,0,200,5,0,0,0,0,104,-1,705,0,4.65396035015752,6.55961523749324,-Inf,6.77884615384615,-0.00961538461538462,0,73320,27.8620689655172
29,0,178,-5,0,0,0,0,38,-2,-123,0,3.66356164612965,NA,NA,-3.23684210526316,-0.0526315789473684,0,-4674,-3
31,0,92,-2,0,0,0,0,-4,0,8,-3,NA,2.19722457733622,0,0,0,0,-32,0.129032258064516
31,0,75,10,1,1,3,3,4,0,0,-30,1.6094379124341,0,0,0,0,10,0,0.129032258064516
31,0,115,46,0,-1,0,-3,-17,0,11,0,NA,2.484906649788,0,0,0,-46,-187,-0.193548387096774
31,0,40,40,0,0,0,0,6,0,0,30,1.94591014905531,0,0,0,0,0,0,0.193548387096774
31,0,34,0,0,0,0,0,0,0,8,31,0,2.19722457733622,0,0,0,0,0,0.258064516129032
31,0,62,-11,0,0,0,0,1,0,8,15,0.693147180559945,2.19722457733622,0,8,0,0,8,0.290322580645161
31,0,163,-12,2,-1,2.5,-0.5,18,-11,1337,0,2.94443897916644,7.19893124068817,NA,74.2777777777778,-0.611111111111111,12,24066,43.3548387096774
31,0,158,44,0,0,0,0,22,2,1048,-5,3.13549421592915,6.9555926083963,1.09861228866811,47.6363636363636,0.0909090909090909,0,23056,34.5806451612903
31,0,97,14,3,3,3,3,18,0,-27,-3,2.94443897916644,NA,0,-1.5,0,42,-486,-0.290322580645161
31,0,139,14,0,0,0,0,8,1,9,3,2.19722457733622,2.30258509299405,0.693147180559945,1.125,0.125,0,72,0.580645161290323
31,0,129,41,1,0,3,0,59,1,-28,-1,4.0943445622221,NA,0.693147180559945,-0.474576271186441,0.0169491525423729,0,-1652,1.03225806451613
20,0,126,36,3,0,3,0,-1,2,36,1,-Inf,3.61091791264422,1.09861228866811,0,0,0,-36,1.85
31,1,176,0,0,-4,0,-3,39,1,-1234,-1,3.68887945411394,NA,0.693147180559945,-31.6410256410256,0.0256410256410256,0,-48126,-38.5161290322581
31,0,0,-25,0,0,0,0,-1,0,28,11,-Inf,3.36729582998647,0,0,0,0,-28,0.870967741935484
30,0,166,-1,0,0,0,0,-5,-1,138,3,NA,4.93447393313069,-Inf,0,0,0,-690,4.4
30,1,72,-1,0,0,0,0,-4,0,-71,-33,NA,NA,0,0,0,0,284,-2.5
31,0,86,-10,0,0,0,0,1,0,0,13,0.693147180559945,0,0,0,0,0,0,0.032258064516129
31,0,211,10,0,0,0,0,40,1,-3700,0,3.71357206670431,NA,0.693147180559945,-92.5,0.025,0,-148000,-118.032258064516
31,0,124,-13,2,2,3,3,-4,-3,-27,3,NA,NA,NA,0,0,-26,108,-1.09677419354839
29,0,73,37,0,0,0,0,23,0,-2,0,3.17805383034795,NA,0,-0.0869565217391304,0,0,-46,0.724137931034483
13,0,70,-10,0,0,0,0,2,0,8,-33,1.09861228866811,2.19722457733622,0,4,0,0,16,0.769230769230769
30,0,22,-1,0,0,0,0,-3,0,0,-15,NA,0,0,0,0,0,0,-0.1
31,0,150,-9,0,0,0,0,-11,1,211,-3,NA,5.35658627467201,0.693147180559945,0,0,0,-2321,6.48387096774194
29,0,187,-16,0,-2,0,-3,37,-2,336,-1,3.63758615972639,5.82008293035236,NA,9.08108108108108,-0.0540540540540541,32,12432,12.7931034482759
30,0,205,10,0,-1,0,-3,116,4,-122,0,4.76217393479776,NA,1.6094379124341,-1.05172413793103,0.0344827586206897,-10,-14152,-0.0666666666666667
29,0,195,12,1,1,3,3,65,3,-774,4,4.18965474202643,NA,1.38629436111989,-11.9076923076923,0.0461538461538462,12,-50310,-24.3448275862069
31,0,26,0,0,0,0,0,-4,0,-18,-13,NA,NA,0,0,0,0,72,-0.709677419354839
31,0,0,0,0,0,0,0,0,0,-3,31,0,NA,0,0,0,0,0,-0.0967741935483871
6,1,0,-35,0,0,0,0,-16,0,1,7,NA,0.693147180559945,0,0,0,0,-16,-2.5
30,0,48,0,0,0,0,0,0,0,-66,31,0,NA,0,0,0,0,0,-2.2
31,0,220,20,4,4,3,3,50,-5,-314,0,3.93182563272433,NA,NA,-6.28,-0.1,80,-15700,-8.67741935483871
31,0,93,-29,0,0,0,0,5,-2,233,13,1.79175946922805,5.4553211153577,NA,46.6,-0.4,0,1165,7.61290322580645
28,0,133,8,0,0,0,0,17,0,-18,-16,2.89037175789616,NA,0,-1.05882352941176,0,0,-306,-0.0357142857142857
30,0,85,12,0,0,0,0,9,3,0,19,2.30258509299405,0,1.38629436111989,0,0.333333333333333,0,0,0.4
31,0,109,6,0,0,0,0,13,0,116,0,2.63905732961526,4.76217393479776,0,8.92307692307692,0,0,1508,4.16129032258065
28,0,104,-48,1,1,3,3,-10,-1,83,-2,NA,4.43081679884331,-Inf,0,0,-48,-830,2.57142857142857
31,0,60,25,0,0,0,0,1,0,-4,17,0.693147180559945,NA,0,-4,0,0,-4,-0.0967741935483871
18,0,100,-5,0,0,0,0,0,0,-2,0,0,NA,0,0,0,0,0,-0.111111111111111
29,0,97,-31,0,0,0,0,-7,-2,-44,-3,NA,NA,NA,0,0,0,308,-1.82758620689655
31,0,97,-18,0,0,0,0,-8,0,-100,-64,NA,NA,0,0,0,0,800,-3.48387096774194
31,0,82,-42,0,-1,0,-3,-9,-1,-31,4,NA,NA,-Inf,0,0,42,279,-1.32258064516129
31,0,131,-36,0,0,0,0,-3,-1,-169,0,NA,NA,-Inf,0,0,0,507,-5.58064516129032
18,0,214,-5,1,-1,3,0,33,5,410,0,3.52636052461616,6.01859321449623,1.79175946922805,12.4242424242424,0.151515151515152,5,13530,24.8888888888889
30,1,34,-24,0,0,0,0,-4,0,7,-30,NA,2.07944154167984,0,0,0,0,-28,0.1
28,0,205,17,0,0,0,0,143,2,7,0,4.969813299576,2.07944154167984,1.09861228866811,0.048951048951049,0.013986013986014,0,1001,5.42857142857143
30,0,121,-1,0,0,0,0,1,0,-240,1,0.693147180559945,NA,0,-240,0,0,-240,-7.96666666666667
28,0,7,-40,0,0,0,0,0,0,-30,31,0,NA,0,0,0,0,0,-1.07142857142857
30,0,105,10,3,0,3,0,26,1,-1680,-2,3.29583686600433,NA,0.693147180559945,-64.6153846153846,0.0384615384615385,0,-43680,-55.1
31,0,110,1,0,0,0,0,17,1,-92,3,2.89037175789616,NA,0.693147180559945,-5.41176470588235,0.0588235294117647,0,-1564,-2.38709677419355
31,0,69,-2,0,0,0,0,3,0,62,19,1.38629436111989,4.14313472639153,0,20.6666666666667,0,0,186,2.09677419354839
30,0,290,68,4,3,2.75,-0.25,22,1,276,0,3.13549421592915,5.62401750618734,0.693147180559945,12.5454545454545,0.0454545454545455,204,6072,9.96666666666667
30,0,110,-2,0,0,0,0,15,0,-72,-1,2.77258872223978,NA,0,-4.8,0,0,-1080,-1.9
30,0,179,62,1,-1,2,-1,21,6,-6143,0,3.09104245335832,NA,1.94591014905531,-292.52380952381,0.285714285714286,-62,-129003,-203.866666666667
30,0,161,-5,0,0,0,0,8,0,2589,-4,2.19722457733622,7.85941315469358,0,323.625,0,0,20712,86.5666666666667
25,0,118,-3,0,0,0,0,7,0,-14,-1,2.07944154167984,NA,0,-2,0,0,-98,-0.28
4,0,25,-10,0,0,0,0,-24,0,0,11,NA,0,0,0,0,0,0,-6
30,0,205,30,1,1,3,3,39,0,2386,0,3.68887945411394,7.77779262633883,0,61.1794871794872,0,30,93054,80.8333333333333
30,0,194,6,0,0,0,0,45,8,363,0,3.8286413964891,5.89715386763674,2.19722457733622,8.06666666666667,0.177777777777778,0,16335,13.8666666666667
24,0,89,-29,0,0,0,0,-17,-2,-1,0,NA,-Inf,NA,0,0,0,17,-0.833333333333333
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,35,-18,0,-1,0,-3,0,0,0,6,0,0,0,0,0,18,0,0
27,1,86,0,0,0,0,0,3,0,0,-17,1.38629436111989,0,0,0,0,0,0,0.111111111111111
30,0,88,6,0,0,0,0,3,0,60,-85,1.38629436111989,4.11087386417331,0,20,0,0,180,2.1
30,0,157,0,0,-1,0,-3,10,0,-61,1,2.39789527279837,NA,0,-6.1,0,0,-610,-1.7
28,0,119,41,0,0,0,0,7,1,-1,10,2.07944154167984,-Inf,0.693147180559945,-0.142857142857143,0.142857142857143,0,-7,0.25
30,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
29,0,191,-4,0,-1,0,-3,38,9,-40,13,3.66356164612965,NA,2.30258509299405,-1.05263157894737,0.236842105263158,4,-1520,0.241379310344828
30,0,141,-1,4,2,3,0,11,0,-9,0,2.484906649788,NA,0,-0.818181818181818,0,-2,-99,0.0666666666666667
29,0,122,8,0,0,0,0,-1,0,-137,11,-Inf,NA,0,0,0,0,137,-4.75862068965517
30,0,77,-49,0,0,0,0,-14,-1,99,5,NA,4.60517018598809,-Inf,0,0,0,-1386,2.8
28,0,149,-1,1,1,3,3,16,0,-289,-5,2.83321334405622,NA,0,-18.0625,0,-1,-4624,-9.75
21,0,118,-1,0,0,0,0,45,0,-505,4,3.8286413964891,NA,0,-11.2222222222222,0,0,-22725,-21.9047619047619
29,0,142,1,0,0,0,0,38,1,0,2,3.66356164612965,0,0.693147180559945,0,0.0263157894736842,0,0,1.3448275862069
30,0,188,-14,0,0,0,0,-7,-1,514,0,NA,6.24416690066374,-Inf,0,0,0,-3598,16.8666666666667
27,1,89,-53,0,0,0,0,-8,-4,86,-5,NA,4.46590811865458,NA,0,0,0,-688,2.74074074074074
30,0,80,10,0,0,0,0,16,0,91,9,2.83321334405622,4.52178857704904,0,5.6875,0,0,1456,3.56666666666667
22,0,14,-11,0,0,0,0,0,0,-1,-6,0,-Inf,0,0,0,0,0,-0.0454545454545455
30,0,162,-14,1,1,3,3,-12,1,97,0,NA,4.58496747867057,0.693147180559945,0,0,-14,-1164,2.86666666666667
30,0,79,-10,1,0,3,0,4,0,-13,-25,1.6094379124341,NA,0,-3.25,0,0,-52,-0.3
30,0,149,-2,2,2,3,3,31,-7,1789,-3,3.46573590279973,7.4899708988348,NA,57.7096774193548,-0.225806451612903,-4,55459,60.4333333333333
30,0,89,-2,0,-1,0,-2,-22,0,-67,-3,NA,NA,0,0,0,2,1474,-2.96666666666667
29,0,118,-3,0,0,0,0,34,-2,-80,5,3.55534806148941,NA,NA,-2.35294117647059,-0.0588235294117647,0,-2720,-1.6551724137931
15,0,132,0,1,0,3,0,23,0,-27,3,3.17805383034795,NA,0,-1.17391304347826,0,0,-621,-0.266666666666667
30,0,0,-113,0,0,0,0,-23,0,69,7,NA,4.24849524204936,0,0,0,0,-1587,1.53333333333333
30,0,176,13,0,0,0,0,40,13,768,0,3.71357206670431,6.64509096950564,2.63905732961526,19.2,0.325,0,30720,27.3666666666667
30,0,234,3,1,-2,3,0,-2,-2,-1044,-2,NA,NA,NA,0,0,-6,2088,-34.9333333333333
30,0,184,-2,1,0,3,0,4,-11,-356,0,1.6094379124341,NA,NA,-89,-2.75,0,-1424,-12.1
24,1,77,-17,2,1,3,0,29,0,120,-6,3.40119738166216,4.79579054559674,0,4.13793103448276,0,-17,3480,6.20833333333333
30,0,135,18,1,0,2,0,52,3,387,2,3.97029191355212,5.96100533962327,1.38629436111989,7.44230769230769,0.0576923076923077,0,20124,14.7333333333333
29,0,79,-62,0,0,0,0,-15,-2,-55,3,NA,NA,NA,0,0,0,825,-2.48275862068966
29,0,24,-8,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
29,0,128,0,0,-1,0,-3,-1,0,-3,7,-Inf,NA,0,0,0,0,3,-0.137931034482759
28,0,40,25,0,0,0,0,4,0,-1,31,1.6094379124341,-Inf,0,-0.25,0,0,-4,0.107142857142857
29,0,145,-34,0,-1,0,-2,-9,-2,48,0,NA,3.89182029811063,NA,0,0,34,-432,1.27586206896552
30,0,116,12,0,0,0,0,27,0,-70,-5,3.3322045101752,NA,0,-2.59259259259259,0,0,-1890,-1.43333333333333
30,0,145,36,0,0,0,0,-3,1,-308,-7,NA,NA,0.693147180559945,0,0,0,924,-10.3333333333333
28,0,97,-1,0,0,0,0,2,0,12,2,1.09861228866811,2.56494935746154,0,6,0,0,24,0.5
24,1,0,0,0,0,0,0,0,0,38,31,0,3.66356164612965,0,0,0,0,0,1.58333333333333
30,0,51,33,0,0,0,0,4,0,7,30,1.6094379124341,2.07944154167984,0,1.75,0,0,28,0.366666666666667
29,0,112,-39,0,0,0,0,-7,-2,58,-4,NA,4.07753744390572,NA,0,0,0,-406,1.68965517241379
28,1,69,7,1,-1,4,1,42,0,-68,0,3.76120011569356,NA,0,-1.61904761904762,0,-7,-2856,-0.928571428571429
12,0,59,-10,0,0,0,0,-5,0,-54,13,NA,NA,0,0,0,0,270,-4.91666666666667
29,0,76,-15,0,0,0,0,5,0,764,-2,1.79175946922805,6.63987583382654,0,152.8,0,0,3820,26.5172413793103
29,0,157,26,0,0,0,0,124,1,-5,-1,4.8283137373023,NA,0.693147180559945,-0.0403225806451613,0.00806451612903226,0,-620,4.13793103448276
30,0,80,0,0,0,0,0,0,0,40,31,0,3.71357206670431,0,0,0,0,0,1.33333333333333
10,1,130,-15,2,-2,3,0.25,35,0,0,0,3.58351893845611,0,0,0,0,30,0,3.5
29,0,36,29,0,0,0,0,0,0,-55,31,0,NA,0,0,0,0,0,-1.89655172413793
26,0,71,35,0,0,0,0,8,0,-560,31,2.19722457733622,NA,0,-70,0,0,-4480,-21.2307692307692
29,0,134,36,0,0,0,0,7,3,-215,-19,2.07944154167984,NA,1.38629436111989,-30.7142857142857,0.428571428571429,0,-1505,-7.06896551724138
30,0,117,11,1,1,3,3,181,0,12,0,5.2040066870768,2.56494935746154,0,0.0662983425414365,0,11,2172,6.43333333333333
27,1,62,13,0,0,0,0,4,0,-104,31,1.6094379124341,NA,0,-26,0,0,-416,-3.7037037037037
30,0,100,-4,0,0,0,0,13,1,1,14,2.63905732961526,0.693147180559945,0.693147180559945,0.0769230769230769,0.0769230769230769,0,13,0.5
30,0,81,-10,0,0,0,0,4,0,8,-3,1.6094379124341,2.19722457733622,0,2,0,0,32,0.4
28,0,34,1,0,0,0,0,0,0,-88,31,0,NA,0,0,0,0,0,-3.14285714285714
30,0,96,18,0,0,0,0,16,0,82,31,2.83321334405622,4.4188406077966,0,5.125,0,0,1312,3.26666666666667
29,0,132,59,0,0,0,0,2,1,106,30,1.09861228866811,4.67282883446191,0.693147180559945,53,0.5,0,212,3.75862068965517
30,0,204,-3,1,0,3,0,92,-4,982,0,4.53259949315326,6.89060912014717,NA,10.6739130434783,-0.0434782608695652,0,90344,35.6666666666667
30,1,0,0,0,0,0,0,-2,0,0,-74,NA,0,0,0,0,0,0,-0.0666666666666667
29,0,78,10,2,2,3,3,15,0,203,-3,2.77258872223978,5.31811999384422,0,13.5333333333333,0,20,3045,7.51724137931035
15,0,71,15,1,1,3,3,-25,0,-28,0,NA,NA,0,0,0,15,700,-3.53333333333333
29,0,167,-29,0,-2,0,-2.5,-26,2,85,0,NA,4.45434729625351,1.09861228866811,0,0,58,-2210,2.10344827586207
28,0,74,-49,0,0,0,0,-10,-3,-17,-17,NA,NA,NA,0,0,0,170,-1.07142857142857
28,0,137,-33,1,1,4,4,19,-2,108,-1,2.99573227355399,4.69134788222914,NA,5.68421052631579,-0.105263157894737,-33,2052,4.46428571428571
30,0,139,70,0,0,0,0,16,1,581,21,2.83321334405622,6.36647044773144,0.693147180559945,36.3125,0.0625,0,9296,19.9333333333333
30,0,103,4,0,0,0,0,-5,0,19,-11,NA,2.99573227355399,0,0,0,0,-95,0.466666666666667
29,0,198,8,0,-3,0,-3,21,3,-1467,0,3.09104245335832,NA,1.38629436111989,-69.8571428571429,0.142857142857143,-24,-30807,-49.7586206896552
25,0,204,-10,2,1,2,-1,52,5,-139,0,3.97029191355212,NA,1.79175946922805,-2.67307692307692,0.0961538461538462,-10,-7228,-3.28
26,0,90,-15,0,0,0,0,7,0,4779,9,2.07944154167984,8.4721958254855,0,682.714285714286,0,0,33453,184.076923076923
29,0,149,-2,0,0,0,0,26,2,-58,-30,3.29583686600433,NA,1.09861228866811,-2.23076923076923,0.0769230769230769,0,-1508,-1.03448275862069
29,0,213,0,0,0,0,0,13,2,44,-1,2.63905732961526,3.80666248977032,1.09861228866811,3.38461538461538,0.153846153846154,0,572,2.03448275862069
28,0,18,-15,0,0,0,0,0,0,-4634,31,0,NA,0,0,0,0,0,-165.5
30,0,136,1,1,1,3,3,12,0,-470,-3,2.56494935746154,NA,0,-39.1666666666667,0,1,-5640,-15.2666666666667
29,0,100,-13,0,0,0,0,-1,-1,-52,-55,-Inf,NA,-Inf,0,0,0,52,-1.86206896551724
29,0,184,-10,0,0,0,0,26,-1,187,0,3.29583686600433,5.23644196282995,-Inf,7.19230769230769,-0.0384615384615385,0,4862,7.31034482758621
28,0,79,51,0,0,0,0,4,2,15,30,1.6094379124341,2.77258872223978,1.09861228866811,3.75,0.5,0,60,0.75
29,0,153,7,0,-1,0,-3,59,1,18,-4,4.0943445622221,2.94443897916644,0.693147180559945,0.305084745762712,0.0169491525423729,-7,1062,2.68965517241379
29,0,107,-32,1,-1,3,0,-15,0,-4,0,NA,NA,0,0,0,32,60,-0.655172413793103
